time,cablecal,temp,pressure,humid,cablecal_baseline,cablecal_clean,cablecal_baseline_ml_pred
2020-05-12 21:54:50,-10.85464828,22.6,811.0,0.236181463,,6.237718921000003,6.130394726441435
2020-05-12 21:58:10,-10.80158501,22.71866667,811.0593333,0.236877365,,6.290782191000002,6.151074435994103
2020-05-12 22:00:01,-10.77370431,22.79266667,811.0963333,0.237080106,,6.3186628910000024,6.163417725368589
2020-05-12 22:02:12,-10.77790141,22.56079734,811.0202658,0.239898454,,6.314465791000002,6.130948456938591
2020-05-12 22:04:42,-10.76381116,22.26179402,810.920598,0.243396274,,6.328556041000002,6.088832865095489
2020-05-12 22:08:09,-10.74072714,22.43388704,810.9,0.239694652,,6.351640061000001,6.113038078096971
2020-05-12 22:10:10,-10.71884229,22.59468439,810.9,0.236652805,,6.373524911000002,6.135663088179817
2020-05-12 22:14:04,-10.68016907,22.37076412,810.9,0.233334163,,6.412198131000002,6.086105224058228
2020-05-12 22:16:57,-10.66517944,22.36777409,810.8322259,0.22916469,,6.4271877610000026,6.07906376288534
2020-05-12 22:18:57,-10.64269501,22.44750831,810.7524917,0.225428143,,6.449672191000001,6.08904931090029
2020-05-12 22:23:07,-10.5755415,22.443,810.757,0.219166402,,6.516825701000002,6.073017951883915
2020-05-12 22:28:07,-10.51228529,22.51362126,810.8,0.215706551,,6.580081911000002,6.075673812285746
2020-05-12 22:31:47,-10.54466288,22.510299,810.8,0.215017701,,6.547704321000001,6.073410229039866
2020-05-12 22:35:35,-10.49309857,22.31694352,810.7943522,0.214152347,,6.599268631000001,6.035686249331324
2020-05-12 22:39:13,-10.54915976,22.53421927,810.7219269,0.210239304,,6.543207441000002,6.07044496303756
2020-05-12 22:41:40,-10.51708197,22.6,810.673,0.209469206,,6.575285231000002,6.0833440496615285
2020-05-12 22:46:18,-10.49549691,22.54119601,810.6,0.211656672,,6.596870291000002,6.081383930831688
2020-05-12 22:51:44,-10.44123448,22.43953488,810.572093,0.217292608,,6.6511327210000015,6.077382822929284
2020-05-12 22:55:44,-10.38397412,22.81528239,810.5,0.220714807,,6.708393081000002,6.159112405335643
2020-05-12 22:58:50,-10.37378118,22.93887043,810.5,0.22204049,,6.718586021000002,6.185255838037042
2020-05-12 23:02:00,-10.38427391,22.83666667,810.5326667,0.222257107,,6.708093291000003,6.165097177027424
2020-05-12 23:06:18,-10.37797827,22.51860465,810.5813953,0.221402044,,6.714388931000002,6.101424344107021
2020-05-12 23:09:34,-10.36718574,22.58372093,810.5162791,0.221577098,,6.725181461000002,6.117288837523311
2020-05-12 23:13:36,-10.39356748,22.21528239,810.5,0.226894249,,6.698799721000002,6.062333821504796
2020-05-12 23:17:09,-10.49100003,21.75581395,810.4651163,0.238340092,,6.6013671710000015,6.0060542701463016
2020-05-12 23:19:22,-10.50059338,21.44651163,810.4209302,0.24910034,,6.591773821000002,5.976530639850453
2020-05-12 23:22:48,-10.48110688,21.3,810.4,0.256839452,,6.611260321000001,5.968858976678755
2020-05-12 23:26:16,-10.48080708,21.41666667,810.4,0.257650112,,6.611560121000002,5.992485074433208
2020-05-12 23:29:22,-10.43853635,21.85066667,810.4,0.249805969,,6.653830851000002,6.054425510660702
2020-05-12 23:33:12,-10.52877388,22.0,810.3448505,0.248092771,,6.563593321000003,6.080923341894341
2020-05-12 23:35:35,-10.56414939,22.00265781,810.3053156,0.248854399,,6.528217811000001,6.085265568947165
2020-05-12 23:38:43,-10.45472514,22.06511628,810.4302326,0.247911377,,6.637642061000001,6.088215066696075
2020-05-12 23:41:52,-10.43343987,22.07209302,810.444186,0.251913197,,6.658927331000001,6.098358270282634
2020-05-12 23:46:44,-10.38667225,21.9,810.3,0.267693796,,6.705694951000002,6.111468803276128
2020-05-12 23:51:53,-10.36448761,21.62790698,810.327907,0.282848164,,6.727879591000002,6.095663415284246
2020-05-12 23:55:51,-10.48230604,21.67906977,810.3930233,0.291329096,,6.610061161000003,6.122098754850143
2020-05-12 23:58:02,-10.49699588,21.54850498,810.3495017,0.297363197,,6.595371321000002,6.114476734925947
2020-05-13 00:00:45,-10.50419089,21.4,810.2953488,0.304529284,,6.588176311000002,6.106769731426734
2020-05-13 00:03:40,-10.53446993,21.4,810.2372093,0.308315183,,6.557897271000002,6.118798593202023
2020-05-13 00:06:08,-10.53387035,21.424,810.2,0.310545754,,6.558496851000001,6.130499085715414
2020-05-13 00:09:53,-10.52217844,21.574,810.2,0.309343229,,6.5701887610000025,6.155511715786253
2020-05-13 00:13:58,-10.54346371,21.32624585,810.2,0.315905852,,6.548903491000003,6.1251334951712
2020-05-13 00:19:03,-10.48200625,21.13023256,810.1302326,0.32356873,,6.610360951000002,6.110582508918193
