time,cablecal,temp,pressure,humid
20-02-20 16:45:07,3.605920041,3.277076412,889.5,0.342039298
20-02-20 16:48:04,3.560651379,3.512292359,889.5,0.336406649
20-02-20 16:49:43,3.558552832,3.676744186,889.5,0.332826012
20-02-20 16:51:51,3.625106758,3.974418605,889.5,0.327084137
20-02-20 16:54:11,3.620310079,4.3,889.5,0.320803961
20-02-20 16:57:08,3.672773759,4.770431894,889.441196,0.310548901
20-02-20 17:00:53,3.730333911,5.200664452,889.4,0.300469749
20-02-20 17:01:54,3.735730175,5.261461794,889.4,0.298721395
20-02-20 17:03:25,3.738428307,5.352159468,889.4,0.296113194
20-02-20 17:04:52,3.759713571,5.451655629,889.4129139,0.29252984
20-02-20 17:06:04,3.742325609,5.547019868,889.436755,0.28845427
20-02-20 17:09:24,3.574741625,5.817940199,889.5,0.277899108
20-02-20 17:11:10,3.706350514,6.02923588,889.5,0.280919152
20-02-20 17:12:43,3.745323533,6.21461794,889.5,0.283568812
20-02-20 17:14:26,3.742325609,6.423255814,889.4966777,0.28548775
20-02-20 17:16:16,3.744124364,6.679069767,889.4601329,0.277449803
20-02-20 17:18:13,3.763610873,6.951162791,889.4212625,0.268900349
20-02-20 17:20:22,3.744424156,7.186378738,889.4,0.262683917
20-02-20 17:21:36,3.729134741,7.284717608,889.4,0.260930906
20-02-20 17:23:20,3.736029967,7.422923588,889.4,0.258467214
20-02-20 17:25:28,3.740526854,7.593023256,889.3767442,0.255950909
20-02-20 17:26:59,3.745923118,7.713953488,889.3465116,0.254465889
20-02-20 17:28:39,3.77290444,7.846843854,889.313289,0.252833999
20-02-20 17:31:11,3.501592265,7.9,889.3,0.252181243
20-02-20 17:32:28,3.719841175,7.9,889.3,0.252181243
20-02-20 17:34:15,3.756715647,7.9,889.3,0.252181243
20-02-20 17:36:14,3.784896138,7.975747508,889.3,0.250891012
20-02-20 17:37:55,3.798986383,8.042857143,889.3,0.249747912
20-02-20 17:40:19,3.812776837,8.157807309,889.3192691,0.248184341
20-02-20 17:43:52,3.632301777,8.370099668,889.3900332,0.24601674
20-02-20 17:46:22,3.646691815,8.758803987,889.4,0.239202813
20-02-20 17:48:39,3.670675211,9.168438538,889.4,0.231772127
20-02-20 17:50:36,3.658983306,9.469767442,889.4,0.226833017
20-02-20 17:52:20,3.657784136,9.711627907,889.4,0.223196419
20-02-20 17:55:25,3.810078704,10,889.4,0.218509216
20-02-20 17:56:28,3.821470818,10,889.4,0.218146439
20-02-20 17:57:56,3.833162724,10,889.4,0.217639704
20-02-20 17:59:17,3.852949026,10,889.4,0.217173277
20-02-20 18:00:30,3.853548611,10.10631229,889.3787375,0.215963153
20-02-20 18:03:22,3.809778912,10.39202658,889.3215947,0.212850225
20-02-20 18:04:29,3.840357743,10.50531561,889.3006645,0.211579918
20-02-20 18:06:04,3.84005795,10.75780731,889.3322259,0.207119176
20-02-20 18:07:35,3.856846328,10.99966777,889.3624585,0.202846254
20-02-20 18:09:38,3.884427234,11.3,889.3966777,0.197540319
20-02-20 18:13:06,3.994451066,11.3,889.3275748,0.197540319
20-02-20 18:14:14,3.99864816,11.3,889.3049834,0.197540319
20-02-20 18:15:53,4.010040274,11.43953488,889.272093,0.195748639
20-02-20 18:17:24,4.051711426,11.59069767,889.2418605,0.193807653
20-02-20 18:19:08,4.020233217,11.76345515,889.207309,0.191589382
20-02-20 18:22:20,3.968668915,12.02591362,889.2,0.187477504
20-02-20 18:24:10,3.949182405,12.17209302,889.2,0.185120509
20-02-20 18:26:24,3.946484273,12.2,889.2,0.184118215
20-02-20 18:27:51,3.959375349,12.2,889.2,0.183692976
20-02-20 18:29:27,3.974664764,12.2,889.2,0.183223746
20-02-20 18:32:34,3.898217687,11.95813953,889.1395349,0.186155483
20-02-20 18:34:06,4.016335916,11.8358804,889.1089701,0.187649813
20-02-20 18:36:15,4.073596275,11.83388704,889.066113,0.188178074
20-02-20 18:38:50,4.088286105,11.88538206,889.0146179,0.188314395
20-02-20 18:40:40,4.091583822,12.14119601,889,0.185477589
20-02-20 18:42:42,4.096980087,12.58704319,889,0.180162264
20-02-20 18:46:13,4.157538163,13,888.9675497,0.175239053
20-02-20 18:47:30,4.158437541,13,888.942053,0.175239053
20-02-20 18:49:12,4.151242522,13,888.9082781,0.175239053
20-02-20 18:50:33,4.161435465,13.0372093,888.8813953,0.174816245
20-02-20 18:51:57,4.172827579,13.09302326,888.8534884,0.174182034
20-02-20 18:55:50,4.009140897,13.2,888.7760797,0.173298433
20-02-20 18:57:19,4.142248748,13.2,888.7465116,0.173708785
20-02-20 18:58:48,4.155739408,13.2,888.7169435,0.174119138
20-02-20 19:00:30,4.164133597,13.2,888.6830565,0.174354284
20-02-20 19:02:21,4.173726956,13.2,888.6461794,0.174354284
20-02-20 19:04:27,4.178823428,13.2,888.6043189,0.174354284
20-02-20 19:06:26,4.082590049,13.37607973,888.5647841,0.17286478
20-02-20 19:08:22,4.029526784,13.56877076,888.5262458,0.171234757
20-02-20 19:10:29,4.067600426,13.74784053,888.4840532,0.169601728
20-02-20 19:12:48,4.064002916,13.88637874,888.4378738,0.168087416
20-02-20 19:15:44,4.123062031,14.02059801,888.379402,0.16662357
20-02-20 19:18:34,4.222593127,14.07707641,888.3229236,0.166015156
20-02-20 19:20:31,4.227989391,14.14784053,888.3,0.165054085
20-02-20 19:23:37,4.260366976,14.33322259,888.3,0.162286843
20-02-20 19:26:17,4.267861788,14.4,888.238206,0.161290041
20-02-20 19:27:32,4.266362825,14.4,888.1883721,0.161290041
20-02-20 19:30:29,4.086487351,14.4,888.1,0.161290041
20-02-20 19:32:17,4.121862861,14.4,888.1,0.161290041
20-02-20 19:34:26,4.140449993,14.4,888.1,0.161290041
20-02-20 19:36:05,4.133854559,14.4,888.0738411,0.161290041
20-02-20 19:37:36,4.150343144,14.4,888.0437086,0.161290041
