time,cablecal,temp,pressure,humid
13-05-20 1:04:12,-10.50898757,19.65913621,809.9887043,0.388040874
13-05-20 1:08:43,-10.55275727,19.53953488,810.0813953,0.397522592
13-05-20 1:12:21,-10.66517944,19.434,810.167,0.403416275
13-05-20 1:16:00,-10.70175412,19.28803987,810.1,0.407256581
13-05-20 1:20:31,-10.62980393,19.10797342,810.1,0.414420958
13-05-20 1:22:38,-10.62290871,19.1,810.1,0.4147382
13-05-20 1:26:08,-10.61481431,19.09202658,810.0920266,0.414259337
13-05-20 1:29:11,-10.6154139,19.03122924,810.0312292,0.41060801
13-05-20 1:33:37,-10.66937654,18.94285714,810,0.406947379
13-05-20 1:36:34,-10.72214001,18.852,809.984,0.406376642
13-05-20 1:38:09,-10.72603731,18.757,809.9523333,0.407896796
13-05-20 1:41:10,-10.73503109,18.58405316,809.9079734,0.410590914
13-05-20 1:44:34,-10.74462445,18.44850498,809.9757475,0.412136752
13-05-20 1:47:40,-10.81627484,18.32491694,809.9624585,0.414643161
13-05-20 1:51:23,-10.81117837,18.18837209,809.9116279,0.418198508
13-05-20 1:56:15,-10.78479664,18.1,810,0.421033028
13-05-20 2:00:14,-10.79618875,18.1,810,0.425731671
13-05-20 2:01:55,-10.79738792,18.07807309,809.9780731,0.427665153
13-05-20 2:04:23,-10.80128522,18.02890365,809.9289037,0.43045786
13-05-20 2:06:57,-10.81267733,17.95127273,809.9,0.434174377
13-05-20 2:09:50,-10.85614724,17.82545455,809.9,0.439531849
13-05-20 2:12:07,-10.84685367,17.8,809.9,0.44061573
13-05-20 2:16:54,-10.90441383,17.8,809.9,0.44061573
13-05-20 2:20:26,-10.91010988,17.8,809.9,0.44061573
13-05-20 2:23:01,-10.91550615,17.69836066,809.9,0.448221333
13-05-20 2:25:33,-10.9292966,17.59666667,809.9,0.455811702
13-05-20 2:27:22,-10.93589203,17.415,809.9,0.468352563
13-05-20 2:29:32,-10.94248747,17.19833333,809.9,0.483309553
13-05-20 2:32:36,-10.94848332,17.1,809.9415282,0.491505435
13-05-20 2:35:56,-10.96737024,17.08405316,810,0.493988665
13-05-20 2:39:52,-10.97636402,16.92724252,810,0.498916904
13-05-20 2:45:17,-11.00514409,16.9,809.9056478,0.503031856
13-05-20 2:49:20,-11.14904447,16.82466667,809.9,0.500415413
13-05-20 2:51:57,-11.22639093,16.82757475,809.9,0.49397723
13-05-20 2:55:25,-11.14874468,16.89667774,809.9,0.48014999
13-05-20 2:58:07,-11.17002994,16.84950166,809.9504983,0.477670414
13-05-20 3:01:30,-11.14334841,16.7641196,810,0.476383617
13-05-20 3:03:49,-11.096281,16.6717608,810,0.477650548
13-05-20 3:07:38,-11.15264198,16.6,810,0.474651783
13-05-20 3:11:54,-11.14874468,16.5744186,810,0.469523338
13-05-20 3:16:29,-11.16283492,16.46611296,810.0169435,0.472207175
13-05-20 3:20:22,-11.19761085,16.31129568,810.0943522,0.474314987
13-05-20 3:22:35,-11.19701126,16.3,810.1,0.474468776
13-05-20 3:26:27,-11.23118761,16.28438538,810.1,0.475462715
13-05-20 3:29:32,-11.23178719,16.22292359,810.1,0.479375031
13-05-20 3:31:57,-11.22908906,16.17466667,810.0746667,0.482468345
13-05-20 3:35:32,5.656721139,16.103,810.003,0.487091199
13-05-20 3:38:00,-3.315467544,16.0538206,810.0461794,0.490303316
13-05-20 3:39:34,-11.2950434,16.02259136,810.0774086,0.492344672
13-05-20 3:42:33,-11.27165959,15.96312292,810.1,0.498841779
13-05-20 3:45:40,-11.25547079,15.90099668,810.1,0.507299537
13-05-20 3:47:37,-11.24977474,15.86212625,810.1,0.511363419
13-05-20 3:51:01,-11.25217308,15.8,810.1056667,0.518215515
13-05-20 3:55:21,5.582072817,15.8,810.1923333,0.524462799
13-05-20 3:58:19,5.591366383,15.74850498,810.2,0.528633812
13-05-20 4:02:45,5.673209724,15.7,810.2,0.530582717
13-05-20 4:05:47,5.68490163,15.69966777,810.2,0.528380608
